일자	축제 명	성별	연령대	현지인 관광객 수(성별_연령)	외지인 관광객 수(성별_연령)	국적명	외국인 관광객 수(국적)	시간대	현지인 관광객 수(시간대)	외지인 관광객 수(시간대)	외국인 관광객 수(시간대)
2019-01-28	제천얼음축제							오후	692	595	0
2019-01-28	제천얼음축제							저녁	283	137	0
2019-01-28	제천얼음축제							점심	416	372	0
2019-01-29	제천얼음축제	남자	10대	47	18						
2019-01-29	제천얼음축제	남자	10대이하	2	23						
2019-01-29	제천얼음축제	남자	20대	197	130						
2019-01-29	제천얼음축제	남자	30대	177	73						
2019-01-29	제천얼음축제	남자	40대	123	176						
2019-01-29	제천얼음축제	남자	50대	212	265						
2019-01-29	제천얼음축제	남자	60대	232	166						
2019-01-29	제천얼음축제	남자	70대이상	83	75						
2019-01-29	제천얼음축제	여자	10대	61	38						
2019-01-29	제천얼음축제	여자	10대이하	7	20						
2019-01-29	제천얼음축제	여자	20대	146	149						
2019-01-29	제천얼음축제	여자	30대	75	68						
2019-01-29	제천얼음축제	여자	40대	217	126						
2019-01-29	제천얼음축제	여자	50대	324	186						
2019-01-29	제천얼음축제	여자	60대	219	188						
2019-01-29	제천얼음축제	여자	70대이상	54	19						
2019-01-29	제천얼음축제							새벽	43	10	0
2019-01-29	제천얼음축제							야간	61	23	0
2019-01-29	제천얼음축제							오전	261	66	0
2019-01-29	제천얼음축제							오후	809	839	0
2019-01-29	제천얼음축제							저녁	376	138	0
2019-01-29	제천얼음축제							점심	626	644	0
2019-01-30	제천얼음축제	남자	10대	56	48						
2019-01-30	제천얼음축제	남자	10대이하	6	32						
2019-01-30	제천얼음축제	남자	20대	156	131						
2019-01-30	제천얼음축제	남자	30대	144	85						
2019-01-30	제천얼음축제	남자	40대	121	106						
2019-01-30	제천얼음축제	남자	50대	225	216						
2019-01-30	제천얼음축제	남자	60대	200	196						
2019-01-30	제천얼음축제	남자	70대이상	74	54						
2019-01-30	제천얼음축제	여자	10대	90	15						
2019-01-30	제천얼음축제	여자	10대이하	5	26						
2019-01-30	제천얼음축제	여자	20대	150	110						
2019-01-30	제천얼음축제	여자	30대	158	139						
2019-01-30	제천얼음축제	여자	40대	230	146						
2019-01-30	제천얼음축제	여자	50대	258	156						
2019-01-30	제천얼음축제	여자	60대	223	164						
2019-01-30	제천얼음축제	여자	70대이상	52	18						
2019-01-30	제천얼음축제							새벽	58	12	0
2019-01-30	제천얼음축제							야간	73	34	0
2019-01-30	제천얼음축제							오전	234	89	0
2019-01-30	제천얼음축제							오후	838	775	0
2019-01-30	제천얼음축제							저녁	345	161	0
2019-01-30	제천얼음축제							점심	600	571	0
2019-01-31	제천얼음축제	남자	10대	35	31						
2019-01-31	제천얼음축제	남자	10대이하	0	4						
2019-01-31	제천얼음축제	남자	20대	214	131						
2019-01-31	제천얼음축제	남자	30대	159	62						
2019-01-31	제천얼음축제	남자	40대	119	62						
2019-01-31	제천얼음축제	남자	50대	166	115						
2019-01-31	제천얼음축제	남자	60대	126	104						
2019-01-31	제천얼음축제	남자	70대이상	62	38						
2019-01-31	제천얼음축제	여자	10대	53	20						
2019-01-31	제천얼음축제	여자	10대이하	0	22						
2019-01-31	제천얼음축제	여자	20대	131	116						
2019-01-31	제천얼음축제	여자	30대	107	131						
2019-01-31	제천얼음축제	여자	40대	125	109						
2019-01-31	제천얼음축제	여자	50대	183	155						
2019-01-31	제천얼음축제	여자	60대	139	160						
2019-01-31	제천얼음축제	여자	70대이상	33	21						
2019-01-31	제천얼음축제							새벽	76	37	0
2019-01-31	제천얼음축제							야간	76	15	0
2019-01-31	제천얼음축제							오전	187	80	0
2019-01-31	제천얼음축제							오후	583	559	0
2019-01-31	제천얼음축제							저녁	233	133	0
2019-01-31	제천얼음축제							점심	497	457	0
2019-02-01	제천얼음축제	남자	10대	21	49						
2019-02-01	제천얼음축제	남자	20대	146	99						
2019-02-01	제천얼음축제	남자	30대	108	79						
2019-02-01	제천얼음축제	남자	40대	80	64						
2019-02-01	제천얼음축제	남자	50대	151	124						
2019-02-01	제천얼음축제	남자	60대	155	78						
2019-02-01	제천얼음축제	남자	70대이상	57	50						
2019-02-01	제천얼음축제	여자	10대	41	45						
2019-02-01	제천얼음축제	여자	20대	75	49						
2019-02-01	제천얼음축제	여자	30대	72	93						
2019-02-01	제천얼음축제	여자	40대	133	63						
2019-02-01	제천얼음축제	여자	50대	121	132						
2019-02-01	제천얼음축제	여자	60대	84	41						
2019-02-01	제천얼음축제	여자	70대이상	57	16						
2019-02-01	제천얼음축제					중국	4				
2019-02-01	제천얼음축제							새벽	47	0	0
2019-02-01	제천얼음축제							야간	52	37	0
2019-02-01	제천얼음축제							오전	147	53	0
2019-02-01	제천얼음축제							오후	520	476	2
2019-02-01	제천얼음축제							저녁	210	117	2
2019-02-01	제천얼음축제							점심	325	299	0
2019-02-02	제천얼음축제	남자	10대	42	102						
2019-02-02	제천얼음축제	남자	10대이하	22	39						
2019-02-02	제천얼음축제	남자	20대	130	218						
2019-02-02	제천얼음축제	남자	30대	181	483						
2019-02-02	제천얼음축제	남자	40대	168	440						
2019-02-02	제천얼음축제	남자	50대	251	241						
2019-02-02	제천얼음축제	남자	60대	267	174						
2019-02-02	제천얼음축제	남자	70대이상	49	40						
2019-02-02	제천얼음축제	여자	10대	64	106						
2019-02-02	제천얼음축제	여자	10대이하	5	63						
2019-02-02	제천얼음축제	여자	20대	92	251						
2019-02-02	제천얼음축제	여자	30대	179	530						
2019-02-02	제천얼음축제	여자	40대	173	409						
2019-02-02	제천얼음축제	여자	50대	206	232						
2019-02-02	제천얼음축제	여자	60대	169	117						
2019-02-02	제천얼음축제	여자	70대이상	54	21						
2019-02-02	제천얼음축제							새벽	44	16	0
2019-02-02	제천얼음축제							야간	84	90	0
2019-02-02	제천얼음축제							오전	206	129	0
2019-02-02	제천얼음축제							오후	947	1928	0
2019-02-02	제천얼음축제							저녁	273	357	0
2019-02-02	제천얼음축제							점심	498	946	0
2019-02-03	제천얼음축제	남자	10대	20	29						
2019-02-03	제천얼음축제	남자	10대이하	6	0						
2019-02-03	제천얼음축제	남자	20대	81	119						
2019-02-03	제천얼음축제	남자	30대	53	232						
2019-02-03	제천얼음축제	남자	40대	61	129						
2019-02-03	제천얼음축제	남자	50대	84	211						
2019-02-03	제천얼음축제	남자	60대	75	40						
2019-02-03	제천얼음축제	남자	70대이상	11	2						
2019-02-03	제천얼음축제	여자	10대	35	29						
2019-02-03	제천얼음축제	여자	10대이하	2	12						
2019-02-03	제천얼음축제	여자	20대	51	169						
2019-02-03	제천얼음축제	여자	30대	35	215						
2019-02-03	제천얼음축제	여자	40대	71	145						
2019-02-03	제천얼음축제	여자	50대	93	120						
2019-02-03	제천얼음축제	여자	60대	33	30						
2019-02-03	제천얼음축제	여자	70대이상	7	2						
2019-02-03	제천얼음축제							새벽	20	89	0
2019-02-03	제천얼음축제							야간	28	78	0
2019-02-03	제천얼음축제							오전	94	122	0
2019-02-03	제천얼음축제							오후	263	613	0
2019-02-03	제천얼음축제							저녁	113	145	0
2019-02-03	제천얼음축제							점심	200	437	0
2019-02-04	제천얼음축제	남자	10대	37	190						
2019-02-04	제천얼음축제	남자	10대이하	8	26						
2019-02-04	제천얼음축제	남자	20대	129	410						
2019-02-04	제천얼음축제	남자	30대	160	855						
2019-02-04	제천얼음축제	남자	40대	156	736						
2019-02-04	제천얼음축제	남자	50대	211	431						
2019-02-04	제천얼음축제	남자	60대	214	185						
2019-02-04	제천얼음축제	남자	70대이상	69	45						
2019-02-04	제천얼음축제	여자	10대	75	214						
2019-02-04	제천얼음축제	여자	10대이하	3	48						
2019-02-04	제천얼음축제	여자	20대	75	551						
2019-02-04	제천얼음축제	여자	30대	77	931						
2019-02-04	제천얼음축제	여자	40대	166	537						
2019-02-04	제천얼음축제	여자	50대	233	325						
2019-02-04	제천얼음축제	여자	60대	153	140						
2019-02-04	제천얼음축제	여자	70대이상	32	24						
2019-02-04	제천얼음축제					중국	3				
2019-02-04	제천얼음축제							새벽	38	112	0
2019-02-04	제천얼음축제							야간	80	273	1
2019-02-04	제천얼음축제							오전	171	306	0
2019-02-04	제천얼음축제							오후	808	2879	1
2019-02-04	제천얼음축제							저녁	205	583	1
2019-02-04	제천얼음축제							점심	496	1495	0
2019-02-05	제천얼음축제	남자	10대	118	127						
2019-02-05	제천얼음축제	남자	10대이하	15	16						
2019-02-05	제천얼음축제	남자	20대	159	495						
2019-02-05	제천얼음축제	남자	30대	172	865						
2019-02-05	제천얼음축제	남자	40대	163	706						
2019-02-05	제천얼음축제	남자	50대	251	506						
2019-02-05	제천얼음축제	남자	60대	257	228						
2019-02-05	제천얼음축제	남자	70대이상	63	71						
2019-02-05	제천얼음축제	여자	10대	55	274						
2019-02-05	제천얼음축제	여자	10대이하	3	57						
2019-02-05	제천얼음축제	여자	20대	172	632						
2019-02-05	제천얼음축제	여자	30대	181	920						
2019-02-05	제천얼음축제	여자	40대	115	658						
2019-02-05	제천얼음축제	여자	50대	313	539						
2019-02-05	제천얼음축제	여자	60대	190	149						
2019-02-05	제천얼음축제	여자	70대이상	84	20						
2019-02-05	제천얼음축제					중국	16				
2019-02-05	제천얼음축제							새벽	33	224	0
2019-02-05	제천얼음축제							야간	50	214	0
2019-02-05	제천얼음축제							오전	104	372	0
2019-02-05	제천얼음축제							오후	1024	3178	13
2019-02-05	제천얼음축제							저녁	275	611	0
2019-02-05	제천얼음축제							점심	825	1664	3
2019-02-06	제천얼음축제	남자	10대	53	126						
2019-02-06	제천얼음축제	남자	10대이하	10	39						
2019-02-06	제천얼음축제	남자	20대	139	209						
2019-02-06	제천얼음축제	남자	30대	181	537						
2019-02-06	제천얼음축제	남자	40대	204	530						
2019-02-06	제천얼음축제	남자	50대	223	372						
2019-02-06	제천얼음축제	남자	60대	297	210						
2019-02-06	제천얼음축제	남자	70대이상	121	33						
2019-02-06	제천얼음축제	여자	10대	69	156						
2019-02-06	제천얼음축제	여자	10대이하	6	40						
2019-02-06	제천얼음축제	여자	20대	107	326						
2019-02-06	제천얼음축제	여자	30대	144	570						
2019-02-06	제천얼음축제	여자	40대	210	501						
2019-02-06	제천얼음축제	여자	50대	331	319						
2019-02-06	제천얼음축제	여자	60대	171	159						
2019-02-06	제천얼음축제	여자	70대이상	56	39						
2019-02-06	제천얼음축제					중국	3				
2019-02-06	제천얼음축제							새벽	44	149	0
2019-02-06	제천얼음축제							야간	60	35	0
2019-02-06	제천얼음축제							오전	186	227	0
2019-02-06	제천얼음축제							오후	1044	2005	0
2019-02-06	제천얼음축제							저녁	248	233	3
2019-02-06	제천얼음축제							점심	740	1517	0
2019-02-07	제천얼음축제	남자	10대	28	10						
2019-02-07	제천얼음축제	남자	10대이하	3	0						
2019-02-07	제천얼음축제	남자	20대	74	40						
2019-02-07	제천얼음축제	남자	30대	89	91						
2019-02-07	제천얼음축제	남자	40대	79	127						
2019-02-07	제천얼음축제	남자	50대	85	59						
2019-02-07	제천얼음축제	남자	60대	148	64						
2019-02-07	제천얼음축제	남자	70대이상	41	6						
2019-02-07	제천얼음축제	여자	10대	41	25						
2019-02-07	제천얼음축제	여자	10대이하	6	0						
2019-02-07	제천얼음축제	여자	20대	68	68						
2019-02-07	제천얼음축제	여자	30대	23	34						
2019-02-07	제천얼음축제	여자	40대	85	68						
2019-02-07	제천얼음축제	여자	50대	113	94						
2019-02-07	제천얼음축제	여자	60대	68	36						
2019-02-07	제천얼음축제	여자	70대이상	11	34						
2019-02-07	제천얼음축제							새벽	55	46	0
2019-02-07	제천얼음축제							야간	34	20	0
2019-02-07	제천얼음축제							오전	125	61	0
2019-02-07	제천얼음축제							오후	357	263	0
2019-02-07	제천얼음축제							저녁	138	63	0
2019-02-07	제천얼음축제							점심	253	303	0
2019-02-08	제천얼음축제	남자	10대	8	40						
2019-02-08	제천얼음축제	남자	20대	107	65						
2019-02-08	제천얼음축제	남자	30대	62	110						
2019-02-08	제천얼음축제	남자	40대	54	84						
2019-02-08	제천얼음축제	남자	50대	112	90						
2019-02-08	제천얼음축제	남자	60대	151	35						
2019-02-08	제천얼음축제	남자	70대이상	61	10						
2019-02-08	제천얼음축제	여자	10대	27	16						
2019-02-08	제천얼음축제	여자	20대	90	67						
2019-02-08	제천얼음축제	여자	30대	50	64						
2019-02-08	제천얼음축제	여자	40대	74	61						
2019-02-08	제천얼음축제	여자	50대	158	141						
2019-02-08	제천얼음축제	여자	60대	80	72						
2019-02-08	제천얼음축제	여자	70대이상	36	18						
2019-02-08	제천얼음축제							새벽	40	26	0
2019-02-08	제천얼음축제							야간	71	14	0
2019-02-08	제천얼음축제							오전	147	38	0
2019-02-08	제천얼음축제							오후	331	465	0
2019-02-08	제천얼음축제							저녁	173	83	0
2019-02-08	제천얼음축제							점심	308	247	0
2019-02-09	제천얼음축제	남자	10대	34	39						
2019-02-09	제천얼음축제	남자	10대이하	0	9						
2019-02-09	제천얼음축제	남자	20대	77	124						
2019-02-09	제천얼음축제	남자	30대	94	161						
2019-02-09	제천얼음축제	남자	40대	90	149						
2019-02-09	제천얼음축제	남자	50대	98	128						
2019-02-09	제천얼음축제	남자	60대	165	82						
2019-02-09	제천얼음축제	남자	70대이상	51	36						
2019-02-09	제천얼음축제	여자	10대	42	64						
2019-02-09	제천얼음축제	여자	10대이하	9	7						
2019-02-09	제천얼음축제	여자	20대	88	136						
2019-02-09	제천얼음축제	여자	30대	53	189						
2019-02-09	제천얼음축제	여자	40대	119	161						
2019-02-09	제천얼음축제	여자	50대	157	141						
2019-02-09	제천얼음축제	여자	60대	119	100						
2019-02-09	제천얼음축제	여자	70대이상	30	16						
2019-02-09	제천얼음축제					중국	3				
